"registro_id";"data";"empresa";"cnpj_empresa";"empreendimento";"uf_empreendimento";"categoria_documento";"fornecedor";"razao_social_fornecedor";"cnpj_fornecedor";"numero_orcamento";"item_documento";"codigo_fornecedor";"descricao";"unidade_documento";"quantidade";"preco_unitario_cotado";"valor_total_linha";"desconto_pct_documento";"diferenca_total_menos_qtd_unitario";"natureza_preco";"unidade_pendente";"tipo_documento";"pagina";"arquivo_id";"arquivo_nome";"fonte_url";"arquivo_codigo"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:13";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"13";"004111";"LIXA ROLO PAPEL GRAO 100 CARBORUNDUM cod.8385";"mt";"1";"7,27";"7,27";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:14";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"14";"001410";"CORRENTE ACO 5,0 MM GALV ""EM METRO"" cod.19544";"mt";"3";"23,08";"69,23";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:15";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"15";"006167";"GANCHO ABERTO 08 MM C/ 02 PÇS cod.10553";"pc";"2";"2,38";"4,76";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:16";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"16";"002971";"KIT VARAO CORTINA SIMPL C/3,00 BRANCO c.22228";"jg";"1";"29,32";"29,32";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:17";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"17";"001305";"RESISTENCIA LORENZETTI ULTRA 5500 3T c.20168";"un";"5";"47,12";"235,62";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:18";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"18";"000821";"CONECTOR PORCEL 10 MM 10 AMP TRIPOLAR cod.9930";"un";"5";"6,33";"31,66";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:19";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"19";"000477";"PLUG TIPO T MULTIPLO 3 SAIDAS FORLUX cod.7960";"un";"4";"19,93";"79,7";"15";"-0,02";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:1";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"1";"85";"GEL ADESIVO SANITARIO COALA APLIC+REFIL LAVANDA 37G C/6";"UN";"8";"19,9";"159,2";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:2";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"2";"480";"AGUA SANITARIA 5 L Q BOA";"BB";"1";"18,9";"18,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:3";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"3";"249";"ÁLCOOL LIQUIDO 70% 1 L HOSPITALAR ITAJUBA/VALE";"UN";"6";"8,85";"53,1";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:4";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"4";"8490";"BOM AR LEVEUZE 400ML CAPIM LIMAO";"UN";"7";"9,9";"69,3";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:5";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"5";"7704";"SAPONACEO CIF 250ML";"UN";"3";"11,9";"35,7";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:6";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"6";"8180";"AROMATIZANTE COALA 120ML ALGODÃO";"UN";"4";"14,9";"59,6";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:7";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"7";"7930";"DESINFETANTE CANAVERAL LAVANDA 5L";"BB";"2";"15";"30";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:8";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"8";"8171";"DETERGENTE CLORADO GEL GUIMARAES 5L";"BB";"3";"39";"117";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:9";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"9";"7756";"DETERGENTE YPÊ NEUTRO 5L";"BB";"1";"27,5";"27,5";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:10";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"10";"414";"FIBRAÇO LEVE BRANCO GDE 26CM 9504";"UN";"5";"1,99";"9,95";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:11";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"11";"6185";"ESPONJA CONDOR 11X7.5X0.20 PACK C/4";"UN";"2";"3,4";"6,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:12";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"12";"7185";"BACT GERM CANAVERAL 1L SPRAY DESINFETANTE";"UN";"2";"15";"30";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:13";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"13";"96";"FIBRAÇO VERDE GDE 26CM 9502";"UN";"3";"2,25";"6,75";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:14";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"14";"9435";"LUSTRA LAVANDA MOVEIS SEBOLD C/SILICONE 200ML";"UN";"1";"6,99";"6,99";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:15";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"15";"8397";"PASTILHA ADESIVA SANITARIA COALA LAVANDA C/2";"UN";"5";"5,5";"27,5";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:16";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"16";"6959";"SABONETE LIQUIDO PREMISSE 5L ALGAS MARINHAS";"BB";"1";"89,9";"89,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:17";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"17";"7167";"SACO DE LIXO AZUL 100L 0,10 C/100";"CX";"2";"79,9";"159,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:18";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"18";"6714";"SACO DE LIXO MARROM 100L 0,10 C/ 100";"CT";"3";"79,9";"239,7";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:19";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"19";"6708";"SACO DE LIXO MARROM 40L 0,04 C/ 100";"CT";"3";"19,9";"59,7";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:20";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"20";"8900";"TELA DE MICTORIO PREMISSE CEREJA";"UN";"4";"6,99";"27,96";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:21";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"21";"6306";"P.TOALHA BOBINA 200M TR IPEL TRACTION 30G C/6";"UN";"11";"172,5";"1897,5";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr:22";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"22";"6621";"PAPEL HIG. 300 MT NATUREZA CX C/8";"CX";"14";"89,9";"1258,6";"";"0";"unitario_cotado";"false";"orcamento";"";"1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr";"Orç Canaveral - 4.391,45";"https://drive.google.com/file/d/1QWdX6jaXs1VqBFsmNA-ERQODePq24Gcr/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:1";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"1";"286";"ACUCAR 1KG";"UN";"9";"4,9";"44,1";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:2";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"2";"6492";"CAFE MELITA TRADICIONAL 500G";"UN";"22";"35,9";"789,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:3";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"3";"287";"FILTRO DE CAFE 103";"UN";"10";"5,5";"55";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:4";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"4";"6717";"PANO DE CHAO PLUS 40X60";"UN";"3";"5,5";"16,5";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:5";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"5";"9543";"PANO DE PRATO CHEF 45X70CM";"UN";"3";"10,9";"32,7";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:6";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"6";"279";"INSETICIDA AEROSOL 350ML";"UN";"1";"11,99";"11,99";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:7";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"7";"7737";"PULVERIZADOR 500ML BRALIMPIA";"UN";"1";"9,9";"9,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03:8";"2026-08-12";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"8";"7149";"PANO UNIDADE DE MICROFIBRA SUPER 60X80 NOBRE";"UN";"2";"19,9";"39,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03";"Orç Canaveral - 999,79";"https://drive.google.com/file/d/1wmFtKzI4ISOTAVn1LvGdYEYIAkW-qQ03/view";"app/DadosCanaveral.gs"
